image_key,CONCEPT,Count,Dens,NoTypes,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,SubstConc (17-7-19),IMAGE_NO,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,COMMENTS,depth
089_0616,Black & Octocorals,5,0.891294840674661,1,6/12/2018 10:56,IN2018_V06_089,1b,1b,Main Matt,69,146.2067563,-44.20339654,Rock,616,5.609815935,9,QT,1,9,NA,1074.46875
089_0622,Black & Octocorals,3,1.2054782903039907,1,6/12/2018 10:56,IN2018_V06_089,1b,1b,Main Matt,69,146.2069065,-44.20332623,Rock,622,2.488638762,73,QT,1,73,NA,1077.38
089_0622,Regular urchins,1,0.4018260967679969,1,6/12/2018 10:56,IN2018_V06_089,1b,1b,Main Matt,69,146.2069065,-44.20332623,Rock,622,2.488638762,73,QT,1,73,NA,1077.38
089_0643,Black & Octocorals,16,1.812560286448998,1,6/12/2018 10:58,IN2018_V06_089,1b,1b,Main Matt,69,146.2074691,-44.20304569,Rock,643,8.827292598,89,QT-2,2,25,NA,1080.77037
089_0643,Hydrocorals,1,0.11328501790306238,1,6/12/2018 10:58,IN2018_V06_089,1b,1b,Main Matt,69,146.2074691,-44.20304569,Rock,643,8.827292598,89,QT-2,2,25,NA,1080.77037
089_0643,Regular urchins,1,0.11328501790306238,1,6/12/2018 10:58,IN2018_V06_089,1b,1b,Main Matt,69,146.2074691,-44.20304569,Rock,643,8.827292598,89,QT-2,2,25,NA,1080.77037
089_0665,Black & Octocorals,30,5.29405156390447,1,6/12/2018 11:00,IN2018_V06_089,1b,1b,Main Matt,69,146.2080346,-44.20273039,Rock,665,5.666737401,81,QT-2,2,17,NA,1088.857143
089_0665,Hydrocorals,1,0.17646838546348234,1,6/12/2018 11:00,IN2018_V06_089,1b,1b,Main Matt,69,146.2080346,-44.20273039,Rock,665,5.666737401,81,QT-2,2,17,NA,1088.857143
089_0665,Regular urchins,1,0.17646838546348234,1,6/12/2018 11:00,IN2018_V06_089,1b,1b,Main Matt,69,146.2080346,-44.20273039,Rock,665,5.666737401,81,QT-2,2,17,NA,1088.857143
089_0665,Sponges,2,0.3529367709269647,1,6/12/2018 11:00,IN2018_V06_089,1b,1b,Main Matt,69,146.2080346,-44.20273039,Rock,665,5.666737401,81,QT-2,2,17,NA,1088.857143
089_0667,Black & Octocorals,20,1.9879779360253056,1,6/12/2018 11:00,IN2018_V06_089,1b,1b,Main Matt,69,146.2080891,-44.20269947,Rock,667,10.06047383,129,QT-2,2,65,NA,1087.73125
089_0667,Hydrocorals,1,0.09939889680126528,1,6/12/2018 11:00,IN2018_V06_089,1b,1b,Main Matt,69,146.2080891,-44.20269947,Rock,667,10.06047383,129,QT-2,2,65,NA,1087.73125
089_0667,Regular urchins,2,0.19879779360253055,1,6/12/2018 11:00,IN2018_V06_089,1b,1b,Main Matt,69,146.2080891,-44.20269947,Rock,667,10.06047383,129,QT-2,2,65,NA,1087.73125
089_0681,No-VMEfauna,0,0,1,6/12/2018 11:01,IN2018_V06_089,1b,1b,Main Matt,69,146.2084652,-44.20250515,Barnacle plates,681,10.97460409,33,QT,1,33,NA,1093.871429
090_0060,Sponges,1,0.22837574255875975,1,6/12/2018 13:16,IN2018_V06_090,3,5,slope,36,146.191094,-44.09951171,Pebble - gravel,60,4.378748762,27,QT,1,27,NA,922.2
090_0069,No-VMEfauna,0,0,1,6/12/2018 13:17,IN2018_V06_090,3,5,slope,36,146.1913569,-44.09966784,Pebble - gravel,69,5.378442808,59,QT,1,59,NA,919.8375
090_0076,No-VMEfauna,0,0,1,6/12/2018 13:17,IN2018_V06_090,3,5,slope,36,146.1915439,-44.09978303,Pebble - gravel,76,2.51646825,71,QT-2,2,7,NA,925.2333333
090_0087,No-VMEfauna,0,0,1,6/12/2018 13:18,IN2018_V06_090,3,5,slope,36,146.1918706,-44.09997544,Pebble - gravel,87,10.16724011,39,QT,1,39,NA,922.0666667
090_0096,No-VMEfauna,0,0,1,6/12/2018 13:19,IN2018_V06_090,3,5,slope,36,146.1921705,-44.10014532,Pebble - gravel,96,5.229056344,23,QT,1,23,NA,924.8142857
090_0104,No-VMEfauna,0,0,1,6/12/2018 13:20,IN2018_V06_090,3,5,slope,36,146.1924189,-44.10028442,Pebble - gravel,104,2.857847727,55,QT,1,55,NA,922.44
090_0113,No-VMEfauna,0,0,1,6/12/2018 13:21,IN2018_V06_090,3,5,slope,36,146.1926955,-44.10044379,Pebble - gravel,113,5.083577393,15,QT,1,15,NA,927.0625
090_0120,No-VMEfauna,0,0,1,6/12/2018 13:21,IN2018_V06_090,3,5,slope,36,146.1929785,-44.10060392,Pebble - gravel,120,4.341959885,111,QT-2,2,47,NA,933.9333333
090_0131,Regular urchins,1,0.4760713304986942,1,6/12/2018 13:22,IN2018_V06_090,3,5,slope,36,146.1934253,-44.10084403,Pebble - gravel,131,2.100525564,31,QT,1,31,NA,935.7975
090_0149,No-VMEfauna,0,0,1,6/12/2018 13:24,IN2018_V06_090,3,5,slope,36,146.1941291,-44.10125024,Pebble - gravel,149,2.587860994,5,QT,1,5,NA,934.2166667
090_0158,No-VMEfauna,0,0,1,6/12/2018 13:24,IN2018_V06_090,3,5,slope,36,146.1944275,-44.10143956,Pebble - gravel,158,5.816595945,37,QT,1,37,NA,935.7571429
090_0167,No-VMEfauna,0,0,1,6/12/2018 13:25,IN2018_V06_090,3,5,slope,36,146.1947297,-44.10162847,Pebble - gravel,167,6.940332071,21,QT,1,21,NA,940.5875
090_0175,No-VMEfauna,0,0,1,6/12/2018 13:26,IN2018_V06_090,3,5,slope,36,146.1950076,-44.10181365,Pebble - gravel,175,2.524491988,53,QT,1,53,NA,945.49375
090_0184,No-VMEfauna,0,0,1,6/12/2018 13:27,IN2018_V06_090,3,5,slope,36,146.1953185,-44.10203989,Pebble - gravel,184,8.927146036,13,QT,1,13,NA,945.4571429
090_0191,No-VMEfauna,0,0,1,6/12/2018 13:27,IN2018_V06_090,3,5,slope,36,146.1955633,-44.10222019,Pebble - gravel,191,3.976028024,109,QT-2,2,45,NA,941.5285714
090_0202,No-VMEfauna,0,0,1,6/12/2018 13:28,IN2018_V06_090,3,5,slope,36,146.1959458,-44.10249149,Pebble - gravel,202,2.466498519,29,QT,1,29,NA,937.6
090_0220,No-VMEfauna,0,0,1,6/12/2018 13:30,IN2018_V06_090,3,5,slope,36,146.196685,-44.10299887,Pebble - gravel,220,4.193706005,9,QT,1,9,NA,937.41
090_0227,Black & Octocorals,3,0.8393224487614502,1,6/12/2018 13:30,IN2018_V06_090,3,5,slope,36,146.1969464,-44.10318768,Pebble - gravel,227,3.574311642,105,QT-2,2,41,NA,939.08
090_0227,Hydrocorals,1,0.2797741495871501,1,6/12/2018 13:30,IN2018_V06_090,3,5,slope,36,146.1969464,-44.10318768,Pebble - gravel,227,3.574311642,105,QT-2,2,41,NA,939.08
090_0227,Sponges,2,0.5595482991743002,1,6/12/2018 13:30,IN2018_V06_090,3,5,slope,36,146.1969464,-44.10318768,Pebble - gravel,227,3.574311642,105,QT-2,2,41,NA,939.08
090_0235,Sponges,1,0.10100686152620031,1,6/12/2018 13:31,IN2018_V06_090,3,5,slope,36,146.1972416,-44.10340757,Pebble - gravel,235,9.900317512,89,QT-2,2,25,NA,941.409375
090_0244,Black & Octocorals,16,2.0750008039396084,1,6/12/2018 13:32,IN2018_V06_090,3,5,slope,36,146.1975656,-44.10365184,Pebble - gravel,244,7.710840386,121,QT-2,2,57,NA,940.2375
090_0244,Sponges,3,0.3890626507386766,1,6/12/2018 13:32,IN2018_V06_090,3,5,slope,36,146.1975656,-44.10365184,Pebble - gravel,244,7.710840386,121,QT-2,2,57,NA,940.2375
090_0264,No-VMEfauna,0,0,1,6/12/2018 13:33,IN2018_V06_090,3,5,slope,36,146.1983907,-44.10425739,Pebble - gravel,264,3.209242942,49,QT,1,49,NA,943.3375
090_0273,Sponges,1,0.17357596020122215,1,6/12/2018 13:34,IN2018_V06_090,3,5,slope,36,146.19875,-44.10451261,Pebble - gravel,273,5.761166459,33,QT,1,33,NA,943.57
090_0282,No-VMEfauna,0,0,1,6/12/2018 13:35,IN2018_V06_090,3,5,slope,36,146.1991066,-44.10477818,Pebble - gravel,282,4.84839884,65,QT-2,2,1,NA,944.475
090_0291,Irregular urchins,1,0.18324463575865274,1,6/12/2018 13:36,IN2018_V06_090,3,5,slope,36,146.1993543,-44.10496126,Sand - mud (<2mm),291,5.457185668,4,QT,1,4,NA,949
090_0300,No-VMEfauna,0,0,1,6/12/2018 13:36,IN2018_V06_090,3,5,slope,36,146.1996876,-44.10522745,Sand - mud (<2mm),300,7.929951744,36,QT,1,36,NA,947.76875
090_0306,No-VMEfauna,0,0,1,6/12/2018 13:37,IN2018_V06_090,3,5,slope,36,146.1998955,-44.10539713,Pebble - gravel,306,1.907161,84,QT-2,2,20,NA,951.3428571
090_0318,Sponges,1,0.46373622873997605,1,6/12/2018 13:38,IN2018_V06_090,3,5,slope,36,146.2002515,-44.10568987,Pebble - gravel,318,2.156398267,52,QT,1,52,NA,953.6
090_0326,No-VMEfauna,0,0,1,6/12/2018 13:39,IN2018_V06_090,3,5,slope,36,146.2005792,-44.10594556,Pebble - gravel,326,4.260872099,12,QT,1,12,NA,951.59
090_0344,No-VMEfauna,0,0,1,6/12/2018 13:40,IN2018_V06_090,3,5,slope,36,146.2011609,-44.10635398,Pebble - gravel,344,4.177396401,28,QT,1,28,NA,954.5625
090_0360,No-VMEfauna,0,0,1,6/12/2018 13:42,IN2018_V06_090,3,5,slope,36,146.2016692,-44.1067102,Pebble - gravel,360,6.873174562,72,QT-2,2,8,NA,957.2
090_0371,No-VMEfauna,0,0,1,6/12/2018 13:42,IN2018_V06_090,3,5,slope,36,146.2020295,-44.10692999,Pebble - gravel,371,2.978851624,40,QT,1,40,NA,954.35
090_0380,No-VMEfauna,0,0,1,6/12/2018 13:43,IN2018_V06_090,3,5,slope,36,146.2023223,-44.10709744,Pebble - gravel,380,1.861622835,24,QT,1,24,NA,954.7375
090_0389,No-VMEfauna,0,0,1,6/12/2018 13:44,IN2018_V06_090,3,5,slope,36,146.2026346,-44.10735838,Pebble - gravel,389,1.865934144,56,QT,1,56,NA,956.589441
090_0398,No-VMEfauna,0,0,1,6/12/2018 13:45,IN2018_V06_090,3,5,slope,36,146.2029174,-44.10756939,Pebble - gravel,398,1.422652563,16,QT,1,16,NA,955.5
091_0006,Sponges,1,0.5999307093229207,1,6/12/2018 15:40,IN2018_V06_091,1b,1b,Main Matt,95,146.1912848,-44.21500477,Coral rubble,6,1.666859163,189,QT-2,2,61,NA,633.765
091_0017,No-VMEfauna,0,0,1,6/12/2018 15:41,IN2018_V06_091,1b,1b,Main Matt,95,146.1915097,-44.21478721,Coral rubble,17,5.337310509,93,QT,1,93,NA,626.4428571
091_0039,No-VMEfauna,0,0,1,6/12/2018 15:43,IN2018_V06_091,1b,1b,Main Matt,95,146.1921799,-44.21423234,Coral rubble,39,3.074218689,141,QT-2,2,77,NA,661.4857143
091_0043,Regular urchins,1,0.1439266282199063,1,6/12/2018 15:43,IN2018_V06_091,1b,1b,Main Matt,95,146.1922502,-44.21416886,Coral rubble,43,6.947984625,13,QT,1,13,NA,666.525
091_0043,Sponges,4,0.5757065128796252,1,6/12/2018 15:43,IN2018_V06_091,1b,1b,Main Matt,95,146.1922502,-44.21416886,Coral rubble,43,6.947984625,13,QT,1,13,NA,666.525
091_0054,Sponges,4,1.2971869155256808,1,6/12/2018 15:44,IN2018_V06_091,1b,1b,Main Matt,95,146.1925026,-44.21394141,Coral rubble,54,3.083595704,173,QT-2,2,45,NA,682.8333333
091_0061,Sponges,1,0.7353816134595725,1,6/12/2018 15:45,IN2018_V06_091,1b,1b,Main Matt,95,146.1926314,-44.21381494,Coral rubble,61,1.359838187,69,QT,1,69,NA,689.6333333
091_0073,No-VMEfauna,0,0,1,6/12/2018 15:46,IN2018_V06_091,1b,1b,Main Matt,95,146.1929087,-44.21356177,Coral rubble,73,6.507779571,5,QT,1,5,NA,700.1071429
091_0090,Sponges,3,1.1380463745802338,1,6/12/2018 15:47,IN2018_V06_091,1b,1b,Main Matt,95,146.1933461,-44.21319525,Rock,90,2.636096443,85,QT,1,85,NA,718.4375
091_0113,Hydrocorals,1,0.48080690869408477,1,6/12/2018 15:49,IN2018_V06_091,1b,1b,Main Matt,95,146.1938581,-44.21272263,Coral rubble,113,2.079837003,181,QT-2,2,53,NA,747.675
091_0113,Sponges,4,1.923227634776339,1,6/12/2018 15:49,IN2018_V06_091,1b,1b,Main Matt,95,146.1938581,-44.21272263,Coral rubble,113,2.079837003,181,QT-2,2,53,NA,747.675
091_0124,No-VMEfauna,0,0,1,6/12/2018 15:50,IN2018_V06_091,1b,1b,Main Matt,95,146.1941453,-44.21248722,Coral rubble,124,4.217794591,193,QT-2,2,65,NA,753.5178744
091_0132,No-VMEfauna,0,0,1,6/12/2018 15:51,IN2018_V06_091,1b,1b,Main Matt,95,146.1943149,-44.21232721,Coral rubble,132,5.185744592,1,QT,1,1,NA,760.9125
091_0147,Hydrocorals,1,0.2977175551809374,1,6/12/2018 15:52,IN2018_V06_091,1b,1b,Main Matt,95,146.1946182,-44.211970289999996,Coral rubble,147,3.358888257,33,QT,1,33,NA,772.775
091_0147,Sponges,4,1.1908702207237496,1,6/12/2018 15:52,IN2018_V06_091,1b,1b,Main Matt,95,146.1946182,-44.211970289999996,Coral rubble,147,3.358888257,33,QT,1,33,NA,772.775
091_0147,Unstalked crinoids,1,0.2977175551809374,1,6/12/2018 15:52,IN2018_V06_091,1b,1b,Main Matt,95,146.1946182,-44.211970289999996,Coral rubble,147,3.358888257,33,QT,1,33,NA,772.775
091_0149,Hydrocorals,1,0.3109851371688174,1,6/12/2018 15:52,IN2018_V06_091,1b,1b,Main Matt,95,146.1946709,-44.21190446,Coral rubble,149,3.215587758,81,QT,1,81,NA,774.34
091_0149,Sponges,6,1.8659108230129045,2,6/12/2018 15:52,IN2018_V06_091,1b,1b,Main Matt,95,146.1946709,-44.21190446,Coral rubble,149,3.215587758,81,QT,1,81,NA,774.34
091_0161,Hydrocorals,1,0.41930921554053674,1,6/12/2018 15:54,IN2018_V06_091,1b,1b,Main Matt,95,146.1949063,-44.21162565,Coral rubble,161,2.384874844,17,QT,1,17,NA,782.1416667
091_0161,Sponges,5,2.096546077702684,1,6/12/2018 15:54,IN2018_V06_091,1b,1b,Main Matt,95,146.1949063,-44.21162565,Coral rubble,161,2.384874844,17,QT,1,17,NA,782.1416667
091_0176,Hydrocorals,1,0.38218942416287277,1,6/12/2018 15:55,IN2018_V06_091,1b,1b,Main Matt,95,146.1951339,-44.21130557,Coral rubble,176,2.616503589,49,QT,1,49,NA,789.9611111
091_0176,Sponges,1,0.38218942416287277,1,6/12/2018 15:55,IN2018_V06_091,1b,1b,Main Matt,95,146.1951339,-44.21130557,Coral rubble,176,2.616503589,49,QT,1,49,NA,789.9611111
091_0183,Hydrocorals,1,0.45764704883174834,1,6/12/2018 15:55,IN2018_V06_091,1b,1b,Main Matt,95,146.1952564,-44.21113117,Coral rubble,183,2.185090022,201,QT-2,2,73,NA,795.725
091_0183,Sponges,6,2.74588229299049,1,6/12/2018 15:55,IN2018_V06_091,1b,1b,Main Matt,95,146.1952564,-44.21113117,Coral rubble,183,2.185090022,201,QT-2,2,73,NA,795.725
091_0191,Sponges,7,2.4624793429643574,1,6/12/2018 15:56,IN2018_V06_091,1b,1b,Main Matt,95,146.1953831,-44.21095581,Coral rubble,191,2.84266344,9,QT,1,9,NA,799.3222222
091_0206,No-VMEfauna,0,0,1,6/12/2018 15:57,IN2018_V06_091,1b,1b,Main Matt,95,146.1956363,-44.21058714,Coral rubble,206,3.860678749,41,QT,1,41,NA,817.475
091_0206,Regular urchins,1,0.2590218106748773,1,6/12/2018 15:57,IN2018_V06_091,1b,1b,Main Matt,95,146.1956363,-44.21058714,Coral rubble,206,3.860678749,41,QT,1,41,NA,817.475
091_0208,Hydrocorals,1,0.310735556793883,1,6/12/2018 15:58,IN2018_V06_091,1b,1b,Main Matt,95,146.1956627,-44.21054647,Coral rubble,208,3.218170493,89,QT,1,89,NA,817.13125
091_0208,Sponges,10,3.10735556793883,1,6/12/2018 15:58,IN2018_V06_091,1b,1b,Main Matt,95,146.1956627,-44.21054647,Coral rubble,208,3.218170493,89,QT,1,89,NA,817.13125
091_0235,Black & Octocorals,1,0.4836365051325769,1,6/12/2018 16:00,IN2018_V06_091,1b,1b,Main Matt,95,146.1960351,-44.20995015,Rock,235,2.067668568,57,QT,1,57,NA,839.8142857
091_0235,Hydrocorals,1,0.4836365051325769,1,6/12/2018 16:00,IN2018_V06_091,1b,1b,Main Matt,95,146.1960351,-44.20995015,Rock,235,2.067668568,57,QT,1,57,NA,839.8142857
091_0235,Regular urchins,1,0.4836365051325769,1,6/12/2018 16:00,IN2018_V06_091,1b,1b,Main Matt,95,146.1960351,-44.20995015,Rock,235,2.067668568,57,QT,1,57,NA,839.8142857
091_0235,Sponges,2,0.9672730102651538,1,6/12/2018 16:00,IN2018_V06_091,1b,1b,Main Matt,95,146.1960351,-44.20995015,Rock,235,2.067668568,57,QT,1,57,NA,839.8142857
091_0235,Unstalked crinoids,1,0.4836365051325769,1,6/12/2018 16:00,IN2018_V06_091,1b,1b,Main Matt,95,146.1960351,-44.20995015,Rock,235,2.067668568,57,QT,1,57,NA,839.8142857
091_0260,No-VMEfauna,0,0,1,6/12/2018 16:02,IN2018_V06_091,1b,1b,Main Matt,95,146.1963586,-44.20939668,Coral rubble,260,3.451268502,159,QT-2,2,95,NA,857.7785714
091_0265,No-VMEfauna,0,0,1,6/12/2018 16:03,IN2018_V06_091,1b,1b,Main Matt,95,146.1964193,-44.20928075,Coral rubble,265,3.742592038,31,QT,1,31,NA,862.2833333
091_0294,Sponges,5,3.971892183666662,1,6/12/2018 16:05,IN2018_V06_091,1b,1b,Main Matt,95,146.1967848,-44.2085971,Rock,294,1.258845852,47,QT,1,47,NA,880.5833333
091_0294,Unstalked crinoids,16,12.710054987733319,1,6/12/2018 16:05,IN2018_V06_091,1b,1b,Main Matt,95,146.1967848,-44.2085971,Rock,294,1.258845852,47,QT,1,47,NA,880.5833333
091_0304,Black & Octocorals,2,0.7122556473097843,1,6/12/2018 16:06,IN2018_V06_091,1b,1b,Main Matt,95,146.1968972,-44.20837501,Rock,304,2.807980544,135,QT-2,2,71,NA,887.5071429
091_0304,Hydrocorals,1,0.35612782365489215,1,6/12/2018 16:06,IN2018_V06_091,1b,1b,Main Matt,95,146.1968972,-44.20837501,Rock,304,2.807980544,135,QT-2,2,71,NA,887.5071429
091_0304,Sponges,3,1.0683834709646765,1,6/12/2018 16:06,IN2018_V06_091,1b,1b,Main Matt,95,146.1968972,-44.20837501,Rock,304,2.807980544,135,QT-2,2,71,NA,887.5071429
091_0312,Hydrocorals,1,0.19992148839246612,1,6/12/2018 16:07,IN2018_V06_091,1b,1b,Main Matt,95,146.1969893,-44.20820037,cobble - boulder,312,5.001963561,103,QT-2,2,7,NA,896.225
091_0324,Black & Octocorals,2,0.5110389896264489,1,6/12/2018 16:08,IN2018_V06_091,1b,1b,Main Matt,95,146.1971201,-44.20791847,Pebble - gravel,324,3.913595715,39,QT,1,39,NA,902.3285714
091_0324,Sponges,1,0.25551949481322445,1,6/12/2018 16:08,IN2018_V06_091,1b,1b,Main Matt,95,146.1971201,-44.20791847,Pebble - gravel,324,3.913595715,39,QT,1,39,NA,902.3285714
091_0327,Black & Octocorals,1,0.2017951205580654,1,6/12/2018 16:08,IN2018_V06_091,1b,1b,Main Matt,95,146.1971553,-44.20784332,Rock,327,4.95552121,87,QT,1,87,NA,905.5714286
091_0339,Sponges,1,0.20195348792982426,1,6/12/2018 16:09,IN2018_V06_091,1b,1b,Main Matt,95,146.1973259,-44.20751776,Rock,339,4.951635202,23,QT,1,23,NA,910.02
091_0349,No-VMEfauna,0,0,1,6/12/2018 16:10,IN2018_V06_091,1b,1b,Main Matt,95,146.1974488,-44.20728918,Rock,349,2.96809497,183,QT-2,2,55,NA,917.6625
091_0360,Hydrocorals,1,0.37589589326271317,1,6/12/2018 16:11,IN2018_V06_091,1b,1b,Main Matt,95,146.1975626,-44.20705898,Rock,360,2.660311054,195,QT-2,2,67,NA,922.1777778
091_0360,Sponges,2,0.7517917865254263,1,6/12/2018 16:11,IN2018_V06_091,1b,1b,Main Matt,95,146.1975626,-44.20705898,Rock,360,2.660311054,195,QT-2,2,67,NA,922.1777778
091_0368,Black & Octocorals,1,0.3348154303305735,1,6/12/2018 16:12,IN2018_V06_091,1b,1b,Main Matt,95,146.1976458,-44.206879,Rock,368,2.986720173,3,QT,1,3,NA,929.6
091_0368,Hydrocorals,1,0.3348154303305735,1,6/12/2018 16:12,IN2018_V06_091,1b,1b,Main Matt,95,146.1976458,-44.206879,Rock,368,2.986720173,3,QT,1,3,NA,929.6
091_0383,No-VMEfauna,0,0,1,6/12/2018 16:13,IN2018_V06_091,1b,1b,Main Matt,95,146.1977955,-44.20656057,Rock,383,3.227502076,35,QT,1,35,NA,939.4666667
091_0386,Black & Octocorals,3,0.6134483506676531,1,6/12/2018 16:13,IN2018_V06_091,1b,1b,Main Matt,95,146.1978326,-44.20647499,Sand - mud (<2mm),386,4.890387262,83,QT,1,83,NA,939.7375
091_0386,Hydrocorals,1,0.20448278355588437,1,6/12/2018 16:13,IN2018_V06_091,1b,1b,Main Matt,95,146.1978326,-44.20647499,Sand - mud (<2mm),386,4.890387262,83,QT,1,83,NA,939.7375
091_0386,Sponges,2,0.40896556711176874,1,6/12/2018 16:13,IN2018_V06_091,1b,1b,Main Matt,95,146.1978326,-44.20647499,Sand - mud (<2mm),386,4.890387262,83,QT,1,83,NA,939.7375
091_0398,Unstalked crinoids,1,0.4385429845600553,1,6/12/2018 16:14,IN2018_V06_091,1b,1b,Main Matt,95,146.1979355,-44.20623108,Rock,398,2.280278183,19,QT,1,19,NA,951.9428571
091_0408,Black & Octocorals,3,1.091382095909458,1,6/12/2018 16:15,IN2018_V06_091,1b,1b,Main Matt,95,146.1980409,-44.20598345,cobble - boulder,408,2.74880815,179,QT-2,2,51,NA,960.4
091_0408,Hydrocorals,1,0.36379403196981935,1,6/12/2018 16:15,IN2018_V06_091,1b,1b,Main Matt,95,146.1980409,-44.20598345,cobble - boulder,408,2.74880815,179,QT-2,2,51,NA,960.4
091_0408,Sponges,5,1.8189701598490968,1,6/12/2018 16:15,IN2018_V06_091,1b,1b,Main Matt,95,146.1980409,-44.20598345,cobble - boulder,408,2.74880815,179,QT-2,2,51,NA,960.4
091_0437,Black & Octocorals,2,0.5815168045384326,1,6/12/2018 16:18,IN2018_V06_091,1b,1b,Main Matt,95,146.1983035,-44.20532683,Rock,437,3.439281521,171,QT-2,2,43,NA,975.65
091_0437,Hydrocorals,1,0.2907584022692163,1,6/12/2018 16:18,IN2018_V06_091,1b,1b,Main Matt,95,146.1983035,-44.20532683,Rock,437,3.439281521,171,QT-2,2,43,NA,975.65
091_0437,Regular urchins,1,0.2907584022692163,1,6/12/2018 16:18,IN2018_V06_091,1b,1b,Main Matt,95,146.1983035,-44.20532683,Rock,437,3.439281521,171,QT-2,2,43,NA,975.65
091_0448,Black & Octocorals,2,0.7666749318441032,1,6/12/2018 16:19,IN2018_V06_091,1b,1b,Main Matt,95,146.1984128,-44.20503754,Rock,448,2.608667529,219,QT-2,2,91,NA,983.6
091_0448,Hydrocorals,1,0.3833374659220516,1,6/12/2018 16:19,IN2018_V06_091,1b,1b,Main Matt,95,146.1984128,-44.20503754,Rock,448,2.608667529,219,QT-2,2,91,NA,983.6
091_0448,Regular urchins,1,0.3833374659220516,1,6/12/2018 16:19,IN2018_V06_091,1b,1b,Main Matt,95,146.1984128,-44.20503754,Rock,448,2.608667529,219,QT-2,2,91,NA,983.6
091_0459,Black & Octocorals,3,1.0579721074392723,1,6/12/2018 16:20,IN2018_V06_091,1b,1b,Main Matt,95,146.1984903,-44.20479408,Rock,459,2.835613509,123,QT-2,2,27,NA,989.9
091_0459,Hydrocorals,1,0.35265736914642415,1,6/12/2018 16:20,IN2018_V06_091,1b,1b,Main Matt,95,146.1984903,-44.20479408,Rock,459,2.835613509,123,QT-2,2,27,NA,989.9
091_0474,Black & Octocorals,7,1.8600651684035536,1,6/12/2018 16:21,IN2018_V06_091,1b,1b,Main Matt,95,146.1986061,-44.20444387,Coral rubble,474,3.763309006,62,QT,1,62,NA,997.49
091_0474,Sponges,1,0.26572359548622193,1,6/12/2018 16:21,IN2018_V06_091,1b,1b,Main Matt,95,146.1986061,-44.20444387,Coral rubble,474,3.763309006,62,QT,1,62,NA,997.49
091_0474,Unstalked crinoids,1,0.26572359548622193,1,6/12/2018 16:21,IN2018_V06_091,1b,1b,Main Matt,95,146.1986061,-44.20444387,Coral rubble,474,3.763309006,62,QT,1,62,NA,997.49
091_0489,Black & Octocorals,3,0.5532903596178305,1,6/12/2018 16:22,IN2018_V06_091,1b,1b,Main Matt,95,146.1987124,-44.20411842,Rock,489,5.422107846,94,QT,1,94,NA,1006.244444
091_0489,Hydrocorals,1,0.18443011987261013,1,6/12/2018 16:22,IN2018_V06_091,1b,1b,Main Matt,95,146.1987124,-44.20411842,Rock,489,5.422107846,94,QT,1,94,NA,1006.244444
091_0489,Sponges,1,0.18443011987261013,1,6/12/2018 16:22,IN2018_V06_091,1b,1b,Main Matt,95,146.1987124,-44.20411842,Rock,489,5.422107846,94,QT,1,94,NA,1006.244444
091_0516,Black & Octocorals,3,0.5375813192676285,1,6/12/2018 16:25,IN2018_V06_091,1b,1b,Main Matt,95,146.1989349,-44.2035534,Rock,516,5.580551058,14,QT,1,14,NA,1016.644444
091_0516,Hydrocorals,1,0.1791937730892095,1,6/12/2018 16:25,IN2018_V06_091,1b,1b,Main Matt,95,146.1989349,-44.2035534,Rock,516,5.580551058,14,QT,1,14,NA,1016.644444
091_0530,Black & Octocorals,4,1.0256771381550953,1,6/12/2018 16:26,IN2018_V06_091,1b,1b,Main Matt,95,146.1990819,-44.20324262,Rock,530,3.899862687,46,QT,1,46,NA,1021.725
091_0530,Hydrocorals,1,0.25641928453877383,1,6/12/2018 16:26,IN2018_V06_091,1b,1b,Main Matt,95,146.1990819,-44.20324262,Rock,530,3.899862687,46,QT,1,46,NA,1021.725
091_0533,Black & Octocorals,3,1.2717429322135154,1,6/12/2018 16:26,IN2018_V06_091,1b,1b,Main Matt,95,146.1991188,-44.20315695,Rock,533,2.358967307,70,QT,1,70,NA,1024.833333
091_0545,No-VMEfauna,0,0,1,6/12/2018 16:27,IN2018_V06_091,1b,1b,Main Matt,95,146.1992168,-44.20290997,Pebble - gravel,545,2.806948406,6,QT,1,6,NA,1028.625
091_0570,Black & Octocorals,1,0.3320487233766231,1,6/12/2018 16:29,IN2018_V06_091,1b,1b,Main Matt,95,146.1994579,-44.20232118,Pebble - gravel,570,3.011606218,150,QT-2,2,86,NA,1041.41875
091_0575,No-VMEfauna,0,0,1,6/12/2018 16:30,IN2018_V06_091,1b,1b,Main Matt,95,146.1995151,-44.2021929,Pebble - gravel,575,4.531946973,22,QT,1,22,NA,1045.216667
091_0596,No-VMEfauna,0,0,1,6/12/2018 16:31,IN2018_V06_091,1b,1b,Main Matt,95,146.199736,-44.20171108,Pebble - gravel,596,2.973196696,194,QT-2,2,66,NA,1053.68125
091_0600,No-VMEfauna,0,0,1,6/12/2018 16:32,IN2018_V06_091,1b,1b,Main Matt,95,146.1997742,-44.201628,Pebble - gravel,600,3.226352402,130,QT-2,2,2,NA,1054.34375
