image_key,Black & Octocorals,Brisingid,D.horridus,Enallopsammia,Hydrocorals,Hydrocorals: Branching,Irregular urchins,Madrepora,No-VMEfauna,Regular urchins,S.variabilis,Sponges,Stalked crinoids,Stony corals,Stony corals: Solitary,True anemones: Fourlobed,Unstalked crinoids,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,SubstConc (17-7-19),IMAGE_NO,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,depth,PC_Sub_CoralReef,PC_EnallopMatrix,PC_SolMatrix
116_0455,0.2885810959446974,0,0,0,0.09619369864823246,0,0,0,0,0,0,0.19238739729646492,0,0,NA,0,0.09619369864823246,9/12/2018 3:46,IN2018_V06_116,1,1,Hill U,83,147.1687638,-44.3292131,Rock,455,10.39569134,67,QT,1,67,1395,0,0,5
116_0468,1.7488195897687209,0,0,0,0.2914699316281202,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 3:47,IN2018_V06_116,1,1,Hill U,83,147.1684176,-44.32949022,Rock,468,3.43088563,27,QT,1,27,1401.238462,0,0,0
116_0481,3.4014316631917363,0,0,0,0.37793685146574846,0,0,0,0,0,0,0.37793685146574846,0,0,NA,0,0,9/12/2018 3:48,IN2018_V06_116,1,1,Hill U,83,147.1680858,-44.32970542,Rock,481,2.645944676,59,QT,1,59,1405.04,0,0,0
116_0494,1.0222908720302815,0,0,0,0.5111454360151407,0,0,0,0,0,0,0.5111454360151407,0,0,NA,0,0,9/12/2018 3:49,IN2018_V06_116,1,1,Hill U,83,147.1677569,-44.32989443,Coral rubble,494,3.912780706,43,QT,1,43,1401.8,0,0,25
116_0507,0,0,0,0,0.9770004929465758,0,0,0,0,0,0,2.931001478839727,0,0,NA,0,0,9/12/2018 3:50,IN2018_V06_116,1,1,Hill U,83,147.167441,-44.3300529,Coral reef substrate,507,1.023540937,75,QT,1,75,1405.54,0,0,25
116_0520,0,0,0,0,0.17774543720877217,0,0,0,0,0,0,0.8887271860438608,0,0,NA,0,0,9/12/2018 3:51,IN2018_V06_116,1,1,Hill U,83,147.1670966,-44.33028365,Rock,520,5.626023462,23,QT,1,23,1418.611111,0,0,25
116_0546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 3:53,IN2018_V06_116,1,1,Hill U,83,147.1664794,-44.33063571,Pebble - gravel,546,3.94959977,39,QT,1,39,1445,0,0,0
116_0569,0,0,0,0,0.25661988320504936,0,0,0,0,0,0,1.0264795328201974,0,0,NA,0,0,9/12/2018 3:55,IN2018_V06_116,1,1,Hill U,83,147.1659547,-44.33103488,Coral rubble,569,3.896814181,7,QT,1,7,1440.34,0,0,10
116_0572,0,0,0,0,0.6234937917550987,0,0,0,0,0,0,0.6234937917550987,0,0,NA,0,0,9/12/2018 3:56,IN2018_V06_116,1,1,Hill U,83,147.1658615,-44.33109716,Coral rubble,572,1.603865208,31,QT,1,31,1443.76,0,0,0
116_0585,0.2565860871582033,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 3:57,IN2018_V06_116,1,1,Hill U,83,147.1655441,-44.33129872,Coral rubble,585,3.897327447,63,QT,1,63,1450.8,0,0,0
116_0598,0,0,0,0,0.2512874513424224,0,0,0,0,0,0,0.2512874513424224,0,0,NA,0,0,9/12/2018 3:58,IN2018_V06_116,1,1,Hill U,83,147.1652053,-44.33149173,Coral rubble,598,3.979506317,47,QT,1,47,1448.2,0,0,0
116_0610,0,0,0,0,0.12952228534206858,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 3:59,IN2018_V06_116,1,1,Hill U,83,147.1648728,-44.33163637,Coral rubble,610,7.720679089,79,QT,1,79,1466.6,0,0,0
116_0621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 4:00,IN2018_V06_116,1,1,Hill U,83,147.1645942,-44.33173816,Coral rubble,621,2.460549881,15,QT,1,15,1477.62,0,0,0
116_0636,2.4419932741310277,0,0,0,0.12852596179636988,0,0,0,0,0,0,0.25705192359273976,0,0,NA,0,0.12852596179636988,9/12/2018 4:01,IN2018_V06_116,1,1,Hill U,83,147.1642349,-44.33187632,Rock,636,7.78052921,53,QT,1,53,1482.85,0,0,0
116_0649,4.2536303756212,0,0,0,0.2835753583747467,0,0,0,0,0,0,0,0.2835753583747467,0,NA,0,0.2835753583747467,9/12/2018 4:03,IN2018_V06_116,1,1,Hill U,83,147.1638919,-44.33200997,Rock,649,3.526399493,37,QT,1,37,1491.42,0,0,2
116_0662,0,0,0,0,0.14515092548362177,0,0,0,0,0,0,0,0.14515092548362177,0,NA,0,0,9/12/2018 4:04,IN2018_V06_116,1,1,Hill U,83,147.163546,-44.33211774,Rock,662,6.889380806,69,QT,1,69,1498.8,0,0,0
116_0673,0.7925718429560678,0,0,0,0.19814296073901694,0,0,0,0,0,0,3.170287371824271,0.3962859214780339,0,NA,0,0,9/12/2018 4:05,IN2018_V06_116,1,1,Hill U,83,147.1632736,-44.33220497,Rock,673,5.046861096,5,QT,1,5,1504.4,0,0,0
116_0688,0,0,0,0,0,0,0,0,0,0,0,3.2187547517872885,0,0,NA,0,0,9/12/2018 4:06,IN2018_V06_116,1,1,Hill U,83,147.1629339,-44.33233075,Rock,688,1.242716612,61,QT,1,61,1517.888,0,0,0
116_0701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 4:07,IN2018_V06_116,1,1,Hill U,83,147.1626426,-44.33246637,Barnacle plates,701,3.016502029,45,QT,1,45,1523.895,0,0,0
116_0727,0.19907320414721286,0,0,0,0.19907320414721286,0,0,0,0,0,0,0.7962928165888514,0,0,NA,0,0.19907320414721286,9/12/2018 4:09,IN2018_V06_116,1,1,Hill U,83,147.1619447,-44.33275156,Rock,727,5.023277765,25,QT,1,25,1534.946,0,0,0
116_0740,0,0,0,0,0.0973711093562154,0,0,0,0,0,0,0.0973711093562154,0,0,NA,0,0.0973711093562154,9/12/2018 4:11,IN2018_V06_116,1,1,Hill U,83,147.1615855,-44.33287587,Rock,740,10.26998672,57,QT,1,57,1542.428205,0,0,0
116_0766,0,0,0,0,0.146081439193965,0,0,0,0,0,0,0.4382443175818949,0,0,NA,0,0.146081439193965,9/12/2018 4:13,IN2018_V06_116,1,1,Hill U,83,147.1608156,-44.3331388,Rock,766,6.845496632,73,QT,1,73,1540.288889,0,0,0
116_0779,0,0,0,0,0.2233715126839884,0,0,0,0,0,0,0.2233715126839884,0,0,NA,0,0,9/12/2018 4:14,IN2018_V06_116,1,1,Hill U,83,147.1604292,-44.3332671,Rock,779,4.476846613,33,QT,1,33,1538.962222,0,0,0
116_0792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 4:15,IN2018_V06_116,1,1,Hill U,83,147.1600616,-44.33339953,Sand - mud (<2mm),792,4.20350046,65,QT,1,65,1556.54,0,0,0
116_0802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 4:16,IN2018_V06_116,1,1,Hill U,83,147.1598063,-44.33349142,Pebble - gravel,802,6.995734053,1,QT,1,1,1557.484444,0,0,0
116_0818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 4:18,IN2018_V06_116,1,1,Hill U,83,147.1593341,-44.33364723,Pebble - gravel,818,4.02852668,81,QT,1,81,1554,0,0,0
116_0828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 4:19,IN2018_V06_116,1,1,Hill U,83,147.1590187,-44.33374487,Pebble - gravel,828,4.267009074,17,QT,1,17,1550.96,0,0,0
117_0048,0.998431233229361,0,0,0,0.33281041107645365,0,0,0,0,0,0.6656208221529073,1.6640520553822684,0,0,NA,0,0.33281041107645365,9/12/2018 6:29,IN2018_V06_117,1,1,Hill U,34,147.1787866,-44.32064378,Coral reef substrate,48,3.004713695,31,QT,1,31,1185.26,0,0,25
117_0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:29,IN2018_V06_117,1,1,Hill U,34,147.178596,-44.32056219,Coral rubble,54,3.987833266,15,QT,1,15,1207.235,0,0,0
117_0074,0,0,0,0,0.13292770863096154,0,0,0,0,0,0,0.13292770863096154,0,0,NA,0,0,9/12/2018 6:31,IN2018_V06_117,1,1,Hill U,34,147.1778309,-44.32027937,Coral rubble,74,7.522886013,23,QT,1,23,1233.851429,0,0,15
117_0090,0,0,0,0,0.37724171332952383,0,0,0,0,0,0,0.7544834266590477,0,0,NA,0,0,9/12/2018 6:32,IN2018_V06_117,1,1,Hill U,34,147.1773783,-44.3200584,Coral rubble,90,2.650820322,29,QT,1,29,1265.14,0,0,15
117_0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:36,IN2018_V06_117,1,1,Hill U,34,147.1760363,-44.3195011,Coral rubble,131,1.344059961,33,QT,1,33,1315.1,0,0,0
117_0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:38,IN2018_V06_117,1,1,Hill U,34,147.1750637,-44.31909802,Rock,157,6.962457991,25,QT,1,25,1343.362222,0,0,0
117_0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:42,IN2018_V06_117,1,1,Hill U,34,147.1736921,-44.3185552,Rock,199,5.842556111,20,QT,1,20,1389.775,0,0,0
117_0214,0.15977993925672254,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:43,IN2018_V06_117,1,1,Hill U,34,147.1731614,-44.31833496,Rock,214,6.258607962,32,QT,1,32,1403.475,0,0,0
117_0219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:43,IN2018_V06_117,1,1,Hill U,34,147.1729979,-44.31825886,Rock,219,7.623154132,16,QT,1,16,1410.828889,0,0,0
117_0240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:45,IN2018_V06_117,1,1,Hill U,34,147.1722678,-44.31796041,Rock,240,3.533418708,24,QT,1,24,1422.885,0,0,0
117_0271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:48,IN2018_V06_117,1,1,Hill U,34,147.1711648,-44.31739237,Rock,271,1.865557149,6,QT,1,6,1448.006667,0,0,0
117_0282,0.28609392818819424,0,0,0,0.28609392818819424,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:49,IN2018_V06_117,1,1,Hill U,34,147.1708244,-44.31720628,Rock,282,3.495355551,22,QT,1,22,1445.054,0,0,0
117_0292,1.9621625913624254,0,0,0,0.3924325182724851,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:50,IN2018_V06_117,1,1,Hill U,34,147.1705132,-44.31699442,Rock,292,2.548208809,2,QT,1,2,1450.477619,0,0,0
117_0297,0.2898692209384321,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:50,IN2018_V06_117,1,1,Hill U,34,147.1703423,-44.31686293,Rock,297,6.899663212,34,QT,1,34,1448.220238,0,0,0
117_0313,0.143338946563406,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:51,IN2018_V06_117,1,1,Hill U,34,147.1698471,-44.31659665,Rock,313,6.976470973,10,QT,1,10,1455.8875,0,0,0
117_0323,0.9738959804141882,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 6:52,IN2018_V06_117,1,1,Hill U,34,147.1694958,-44.31643397,Rock,323,3.080411112,26,QT,1,26,1455.573333,0,0,0
118_0016,1.7171309909715853,0,0,0,0.0780514086805266,0,0,0,0,0,1.7171309909715853,2.0293366256936918,0,0,NA,0,0,9/12/2018 8:30,IN2018_V06_118,1,1,z34,44,147.1706387,-44.2802043,Coral reef substrate,16,12.81206857,1,QT,1,1,1148.1,0,0,100
118_0054,1.1363518909401,0,0,0,0.284087972735025,0,0,0,0,0,1.70452783641015,2.84087972735025,0,0,NA,0,0.852263918205075,9/12/2018 8:34,IN2018_V06_118,1,1,z34,44,147.17202,-44.28010038,Coral reef substrate,54,3.520036383,9,QT,1,9,1216.52,0,0,80
118_0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 8:34,IN2018_V06_118,1,1,z34,44,147.1723183,-44.28009153,Coral rubble,62,7.636423774,57,QT,1,57,1229.515556,0,0,0
118_0093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 8:37,IN2018_V06_118,1,1,z34,44,147.1734007,-44.28011312,Rock,93,2.906281668,5,QT,1,5,1280.3,0,0,0
118_0112,0,0,0,0,0,0,0,0,0,0,0,0.2001920782933601,0,0,NA,0,0,9/12/2018 8:38,IN2018_V06_118,1,1,z34,44,147.1740146,-44.28014905,Coral rubble,112,4.99520265,21,QT,1,21,1303.5675,0,0,1
118_0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 8:41,IN2018_V06_118,1,1,z34,44,147.1749794,-44.28015638,Coral rubble,138,5.032803179,61,QT,1,61,1320.151111,0,0,0
118_0150,0,0,0,0,0.38502051060087944,0,0,0,0,0,0,0.7700410212017589,0,0,NA,0,0.38502051060087944,9/12/2018 8:42,IN2018_V06_118,1,1,z34,44,147.1754737,-44.28016479,Coral reef substrate,150,2.59726423,29,QT,1,29,1321.54,0,0,40
118_0169,0,0,0,0,0.16072462809153615,0,0,0,0,0,0,0.16072462809153615,0,0,NA,0,0,9/12/2018 8:43,IN2018_V06_118,1,1,z34,44,147.1762798,-44.28020465,Coral reef substrate,169,6.221821832,3,QT,1,3,1319.788,0,0,20
118_0283,0.8208453243273358,0,0,0,0.27361510810911194,0,0,0,0,0,0,0.27361510810911194,0,0,NA,0,0,9/12/2018 8:53,IN2018_V06_118,1,1,z34,44,147.181205,-44.28051579,Rock,283,3.654768945,15,QT,1,15,1374.42,0,0,2
118_0302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 8:54,IN2018_V06_118,1,1,z34,44,147.1819338,-44.28060367,Rock,302,2.974769462,31,QT,1,31,1376.719559,0,0,0
118_0310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 8:55,IN2018_V06_118,1,1,z34,44,147.1822343,-44.28065474,Rock,310,5.302542426,34,QT,1,34,1374.498678,0,0,0
118_0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 8:56,IN2018_V06_118,1,1,z34,44,147.1827217,-44.28073755,Rock,322,6.659300236,2,QT,1,2,1370.896916,0,0,0
118_0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 8:57,IN2018_V06_118,1,1,z34,44,147.183023,-44.28078874,Rock,329,6.041115105,50,QT,1,50,1368.670485,0,0,0
118_0570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 9:18,IN2018_V06_118,1,1,z34,44,147.193715,-44.28116101,Sand - mud (<2mm),570,2.536177281,24,QT,1,24,1379.94,0,0,0
118_0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 9:18,IN2018_V06_118,1,1,z34,44,147.1940008,-44.28114415,Sand - mud (<2mm),577,2.77225497,48,QT,1,48,1381.42,0,0,0
118_0589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 9:19,IN2018_V06_118,1,1,z34,44,147.1944662,-44.28110051,Sand - mud (<2mm),589,7.930036225,16,QT,1,16,1381.2075,0,0,0
119_0007,2.0241951123101263,0,0,0,0.0778536581657741,0,0,0,0,0,1.1678048724866115,0.46712194899464454,0,0,NA,0,0,9/12/2018 9:37,IN2018_V06_119,1,1,z20,24,147.2045644,-44.27884062,Coral reef substrate,7,12.84461159,23,QT,1,23,1093.7125,0,0,100
119_0011,0.7385508165294582,0,0,0,0.09231885206618227,0,0,0,0,0,1.2924639289265518,1.1078262247941875,0,0,NA,0,0,9/12/2018 9:37,IN2018_V06_119,1,1,z20,24,147.2047018,-44.27882114,Coral reef substrate,11,10.83202377,7,QT,1,7,1087.55,0,0,100
119_0037,2.560387621422474,0,0,0,0.12192322006773686,0,0,0,0,0,1.2192322006773686,0.36576966020321056,0,0,NA,0,0,9/12/2018 9:39,IN2018_V06_119,1,1,z20,24,147.2056464,-44.27873226,Coral reef substrate,37,8.201883115,27,QT,1,27,1125.944444,0,0,100
119_0041,2.2844213411334384,0,0,0,0.07369101100430446,0,0,0,0,0,0.957983143055958,0.7369101100430446,0,0,NA,0,0.14738202200860892,9/12/2018 9:40,IN2018_V06_119,1,1,z20,24,147.205765,-44.27872887,Coral reef substrate,41,13.57017615,11,QT,1,11,1127.88,0,0,100
119_0086,6.668827851149938,0,0,0,0.1025973515561529,0,0,0,0,0,0.3077920546684587,1.5389602733422936,0,0,NA,0,0.7181814608930703,9/12/2018 9:43,IN2018_V06_119,1,1,z20,24,147.2070408,-44.27874283,Coral reef substrate,86,9.746840292,17,QT,1,17,1198.436492,0,0,100
119_0115,0.27755814671018136,0,0,0,0.13877907335509068,0,0,0,0,0,0,0.5551162934203627,0,0,NA,0,0,9/12/2018 9:46,IN2018_V06_119,1,1,z20,24,147.2078049,-44.27873037,Coral reef substrate,115,7.205697342,21,QT,1,21,1217.116176,0,0,60
119_0156,0,0,0,0,0.5000498989793194,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 9:49,IN2018_V06_119,1,1,z20,24,147.2093088,-44.27886198,Rock,156,1.999800424,28,QT,1,28,1290.32,0,0,0
119_0160,0,0,0,0,0.1739404272373512,0,0,0,0,0,0,0.869702136186756,0,0,NA,0,0,9/12/2018 9:50,IN2018_V06_119,1,1,z20,24,147.2094259,-44.27887895,Rock,160,5.749094767,12,QT,1,12,1292.522222,0,0,1
119_0186,0,0,0,0,0.11396093328402952,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 9:52,IN2018_V06_119,1,1,z20,24,147.2101214,-44.27892913,Rock,186,8.774936912,26,QT,1,26,1318.99,0,0,0
120_0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 12:01,IN2018_V06_120,3,5,slope,51,147.1162206,-44.3452425,Pebble - gravel,4,1.286062598,21,QT,1,21,1522.375,0,0,0
120_0012,0,0,0,0,0,0,0,0,0,1.5638672435182135,0,0,0,0,NA,0,0,9/12/2018 12:01,IN2018_V06_120,3,5,slope,51,147.1161348,-44.34543823,Pebble - gravel,12,3.8366428,53,QT,1,53,1519.2,0,0,0
120_0030,0,0,0,0,0,0,0,0,0,0.16940274064341238,0,0,0,0,NA,0,0,9/12/2018 12:03,IN2018_V06_120,3,5,slope,51,147.115947,-44.34590036,Pebble - gravel,30,5.903092218,5,QT,1,5,1522.157143,0,0,0
120_0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 12:06,IN2018_V06_120,3,5,slope,51,147.1156295,-44.34701967,Rock,68,1.774157401,25,QT,1,25,1529.239286,0,0,0
120_0094,0,0,0,0,0.21124265457377167,0,0,0,0,1.0562132728688582,0,0,0,0,NA,0,0,9/12/2018 12:08,IN2018_V06_120,3,5,slope,51,147.1154428,-44.34782058,Pebble - gravel,94,4.733892414,9,QT,1,9,1528.619444,0,0,0
120_0116,0,0,1.1077116697424592,0,0,0,0,0,0,0.7384744464949727,0,0,0,0,NA,0,0,9/12/2018 12:10,IN2018_V06_120,3,5,slope,51,147.115288,-44.34860393,Pebble - gravel,116,5.416571987,49,QT,1,49,1539.5,0,0,0
120_0149,0,0,0,0,0,0,0,0,0,0.5492231594443573,0,0,0,0,NA,0,0,9/12/2018 12:13,IN2018_V06_120,3,5,slope,51,147.1151262,-44.34981854,Sand - mud (<2mm),149,7.283014074,39,QT,1,39,1549.260317,0,0,0
120_0165,0.32199039580721245,0,0.10733013193573748,0,0.10733013193573748,0,0,0,0,0.9659711874216373,0,0,0,0,NA,0,0,9/12/2018 12:15,IN2018_V06_120,3,5,slope,51,147.1150922,-44.35039294,Rock,165,9.317048083,31,QT,1,31,1545.15,0,0,0
120_0213,0,0,0,0,0,0,0,0,0,0.6257773664579305,0,0,0,0,NA,0,0,9/12/2018 12:19,IN2018_V06_120,3,5,slope,51,147.1150769,-44.35213411,Pebble - gravel,213,4.794037242,43,QT,1,43,1555.3375,0,0,0
120_0229,0,0,0,0,0,0,0,0,0,0.6827480309475099,0,0,0,0,NA,0,0,9/12/2018 12:20,IN2018_V06_120,3,5,slope,51,147.1150609,-44.35269351,Pebble - gravel,229,2.929338364,35,QT,1,35,1558.94,0,0,0
120_0245,0,0,0,0,0.21789676221452908,0,0,0,0,1.0894838110726455,0,0,0,0,NA,0,0,9/12/2018 12:21,IN2018_V06_120,3,5,slope,51,147.1150059,-44.35328481,Pebble - gravel,245,4.589329322,51,QT,1,51,1557.066667,0,0,0
120_0255,0,0,0,0,0,0,0,0,0,0.24469156274936132,0,0,0,0,NA,0,0,9/12/2018 12:22,IN2018_V06_120,3,5,slope,51,147.1149819,-44.35363562,Pebble - gravel,255,4.08677761,19,QT,1,19,1562.49375,0,0,0
120_0288,0,0,0,0,0,0,0,0,0,0.802516584364342,0,0,0,0,NA,0,0,9/12/2018 12:25,IN2018_V06_120,3,5,slope,51,147.1148869,-44.35484645,Pebble - gravel,288,3.738240503,6,QT,1,6,1566.756,0,0,0
120_0294,0,0,0,0,0,0,0,0,0,0.9827846935270158,0,0,0,0,NA,0,0,9/12/2018 12:26,IN2018_V06_120,3,5,slope,51,147.11489,-44.35507268,Pebble - gravel,294,3.052550594,30,QT,1,30,1567.196875,0,0,0
120_0326,0,0,0,0,0,0,0,0,0,0.7504412514824333,0,0,0,0,NA,0,0,9/12/2018 12:28,IN2018_V06_120,3,5,slope,51,147.1149479,-44.35628096,Pebble - gravel,326,2.665098695,26,QT,1,26,1569.222222,0,0,0
120_0352,0,0,0,0,0,0,0,0,0,0.9056661539364529,0,0,0,0,NA,0,0,9/12/2018 12:31,IN2018_V06_120,3,5,slope,51,147.1150134,-44.35722022,Pebble - gravel,352,4.416638496,10,QT,1,10,1565.583333,0,0,0
120_0358,0,0,0,0,0,0,0,0,0,0.5872417951669383,0,0,0,0,NA,0,0,9/12/2018 12:31,IN2018_V06_120,3,5,slope,51,147.1150251,-44.35742463,Pebble - gravel,358,3.405752139,34,QT,1,34,1569.9625,0,0,0
120_0374,0,0,0,0,0.4101048313045567,0,0,0,0,0.4101048313045567,0,0,0,0,NA,0,0,9/12/2018 12:32,IN2018_V06_120,3,5,slope,51,147.1150999,-44.35800105,Rock,374,2.438400925,50,QT,1,50,1565.9,0,0,0
120_0449,0,0,0,0,0,0,0,0,0,0.572173907829896,0,0,0,0,NA,0,0,9/12/2018 12:39,IN2018_V06_120,3,5,slope,51,147.1154159,-44.36076489,Pebble - gravel,449,5.243161142,16,QT,1,16,1582.502857,0,0,0
120_0497,0,0,0,0,0.25287836894216736,0,0,0,0,0.5057567378843347,0,0,0,0,NA,0,0,9/12/2018 12:43,IN2018_V06_120,3,5,slope,51,147.1155932,-44.36247038,Pebble - gravel,497,3.954470302,4,QT,1,4,1592,0,0,0
121_0049,1.8533516452535588,0,0,0,0.14256551117335067,0,0,0,0,0.14256551117335067,0.42769653352005205,2.13848266760026,0,0,NA,0,0.42769653352005205,9/12/2018 13:12,IN2018_V06_121,fished,3,Belinda's Dory Hill,18,147.1177076,-44.38082162,Coral reef substrate,49,7.014319184,19,QT,1,19,1192.538889,0,0,100
121_0063,16.71914994834781,0,0,0,0.20143554154635912,0,0,0,0,0,0.40287108309271824,4.230146372473541,0,0,NA,0,0.40287108309271824,9/12/2018 13:13,IN2018_V06_121,fished,3,Belinda's Dory Hill,18,147.1177115,-44.38135138,Coral reef substrate,63,4.964367223,11,QT,1,11,1220.053125,0,0,100
121_0074,2.9006660612867017,0,0,0,0.19337773741911346,0,0,0,0,0,0,1.740399636772021,0,0,NA,0,0,9/12/2018 13:14,IN2018_V06_121,fished,3,Belinda's Dory Hill,18,147.117745,-44.38169449,Coral reef substrate,74,5.171226085,7,QT,1,7,1236.413333,0,0,10
121_0108,0,0,0,0,0.23598954992113394,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 13:17,IN2018_V06_121,fished,3,Belinda's Dory Hill,18,147.1178869,-44.38271876,Coral rubble,108,4.237475771,10,QT,1,10,1305.46,0,0,0
121_0119,0,0,0,0,0,0,0,0,0,0.5817005975785807,0,0,0,0,NA,0,0,9/12/2018 13:18,IN2018_V06_121,fished,3,Belinda's Dory Hill,18,147.1179102,-44.3830172,Coral rubble,119,3.438194852,6,QT,1,6,1320.392593,0,0,0
121_0142,0,0,0.2889973058428461,0,0,0,0,0,0,2.311978446742769,0,0.5779946116856922,0,0,NA,0,0,9/12/2018 13:20,IN2018_V06_121,fished,3,Belinda's Dory Hill,18,147.1179618,-44.38362979,Rock,142,3.46023987,4,QT,1,4,1369.297143,0,0,0
122_0063,0,0,0,0,0.44623651242889845,0,0,0,0,0,0,5.354838149146781,0.44623651242889845,0,NA,0,0,9/12/2018 15:10,IN2018_V06_122,1,1,z103,64,147.1473753,-44.40982099,Coral reef substrate,63,2.24096409,2,QT,1,2,1441.216,0,0,80
122_0173,0,0,0,0,0.27973360669878583,0,0,0,0,0,0,0,0,0,NA,0,0.27973360669878583,9/12/2018 15:19,IN2018_V06_122,1,1,z103,64,147.1505296,-44.40795546,Rock,173,3.574829681,12,QT,1,12,1610.585,0,0,2
122_0188,0,0,0,0,0.31915881899094894,0,0,0,0,0,0,0.31915881899094894,0,0,NA,0,0.6383176379818979,9/12/2018 15:21,IN2018_V06_122,1,1,z103,64,147.1509411,-44.40773335,Rock,188,3.133236309,60,QT,1,60,1632.69,0,0,0
122_0193,0,0,0,0,0.2339460330811061,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 15:21,IN2018_V06_122,1,1,z103,64,147.15108,-44.40766321,Rock,193,4.27449009,28,QT,1,28,1637.177778,0,0,0
122_0213,0,0,0,0,0.22527498958665235,0,0,0,0,0,0,0,0,0,NA,0,0.22527498958665235,9/12/2018 15:23,IN2018_V06_122,1,1,z103,64,147.1517028,-44.40736585,Rock,213,4.439019182,20,QT,1,20,1663.89,0,0,0
122_0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 15:26,IN2018_V06_122,1,1,z103,64,147.1531,-44.40684154,Rock,253,1.966439681,16,QT,1,16,1719.44,0,0,0
122_0268,0.5591921265679239,0,0,0,0.27959606328396197,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 15:27,IN2018_V06_122,1,1,z103,64,147.153538,-44.40667452,Rock,268,3.576588269,64,QT,1,64,1734.335,0,0,0
122_0373,0,0,0,0,0.6603228059219548,0,0,0,0,0,0,0,0,0,NA,0,0,9/12/2018 15:36,IN2018_V06_122,1,1,z103,64,147.1569277,-44.40542784,cobble - boulder,373,1.514410817,19,QT,1,19,1812.875,0,0,0
122_0383,0,0,0,0,0.7286714032872803,0,0,0,0,0,0,2.186014209861841,0,0,NA,0,0.7286714032872803,9/12/2018 15:37,IN2018_V06_122,1,1,z103,64,147.1573429,-44.40533424,cobble - boulder,383,1.372360704,3,QT,1,3,1810.85,0,0,0
122_0408,0,0,0,0,0.32392547684574646,0,0,0,0,0,0,0.32392547684574646,0,0,NA,0,0,9/12/2018 15:39,IN2018_V06_122,1,1,z103,64,147.1582618,-44.4049493,cobble - boulder,408,3.087129823,47,QT,1,47,1830.797143,0,0,0
