image_key,NS,SC-ENLP,SC-MAD,SC-SOL,SU-BBAR,SU-BCOR,SU-BOL,SU-BOTH,SU-COB,SU-CONBIO,SU-ENLP,SU-MAD,SU-PEBGRAV,SU-ROK,SU-SAMU,SU-SOL,<NA>,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,SubstConc (17-7-19),IMAGE_NO,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,COMMENTS,depth,OV_group,OV_CAT
174_0119,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:02,IN2018_V06_174,1b,1b,St Helens,77,148.7618588,-41.22678311,Rock,119,2.249043102,27,QT,1,27,NA,707.94,Other,No rubble or matrix
174_0122,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:02,IN2018_V06_174,1b,1b,St Helens,77,148.7618877,-41.22670921,Rock,122,2.638460944,NA,QT-2,2,75,NA,713.42,Other,No rubble or matrix
174_0131,0,0,0,0,0,0,0,0,0,30,0,0,0,70,0,0,NA,16/12/2018 6:03,IN2018_V06_174,1b,1b,St Helens,77,148.7619808,-41.22647193,Rock,131,2.08797009,11,QT,1,11,NA,722.88,Other,No rubble or matrix
174_0142,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:04,IN2018_V06_174,1b,1b,St Helens,77,148.7621071,-41.22618399,Rock,142,4.773919105,NA,QT-2,2,43,NA,733.48,Other,No rubble or matrix
174_0147,0,0,0,0,0,62.5,0,12.5,0,12.5,0,0,0,0,12.5,0,NA,16/12/2018 6:04,IN2018_V06_174,1b,1b,St Helens,77,148.7621611,-41.2260552,Coral rubble,147,1.653796,NA,QT-2,2,67,NA,738.76,Rubble,MedAb
174_0167,0,0,0,0,0,0,0,39.130434782608695,0,39.130434782608695,0,0,0,13.043478260869565,8.695652173913043,0,NA,16/12/2018 6:06,IN2018_V06_174,1b,1b,St Helens,77,148.7623907,-41.22552257,Coral rubble,167,4.668581276,35,QT,1,35,NA,762.72,Other,No rubble or matrix
174_0179,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:07,IN2018_V06_174,1b,1b,St Helens,77,148.7625628,-41.22521031,Pebble - gravel,179,1.707869991,19,QT,1,19,NA,770.14,Other,No rubble or matrix
174_0191,0,0,0,0,0,33.333333333333336,0,66.66666666666667,0,NA,0,0,0,0,0,0,NA,16/12/2018 6:08,IN2018_V06_174,1b,1b,St Helens,77,148.7627093,-41.22490405,Pebble - gravel,191,3.025665429,51,QT,1,51,NA,778.84,Rubble,MedAb
174_0194,0,0,0,0,0,0,0,70.37037037037037,0,NA,0,0,16.666666666666668,0,12.962962962962964,0,NA,16/12/2018 6:08,IN2018_V06_174,1b,1b,St Helens,77,148.7627477,-41.22482634,Coral rubble,194,10.73444966,NA,QT-2,2,57,NA,780.3555556,Rubble,MedAb
174_0217,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:10,IN2018_V06_174,1b,1b,St Helens,77,148.7630188,-41.22421761,Rock,217,8.736818668,73,QT,1,73,NA,784.78,Other,No rubble or matrix
174_0224,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:10,IN2018_V06_174,1b,1b,St Helens,77,148.7630862,-41.22403353,Rock,224,5.001824899,NA,QT-2,2,9,NA,790.44,Other,No rubble or matrix
174_0236,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:11,IN2018_V06_174,1b,1b,St Helens,77,148.7632104,-41.22371673,Rock,236,6.734180701,NA,QT-2,2,41,NA,806.9,Other,No rubble or matrix
174_0241,0,0,0,0,0,0,0,5.882352941176471,2.9411764705882355,8.823529411764707,0,0,0,82.3529411764706,0,0,NA,16/12/2018 6:12,IN2018_V06_174,1b,1b,St Helens,77,148.7632499,-41.22360192,Rock,241,6.867481466,65,QT,1,65,NA,808.8,Other,No rubble or matrix
174_0260,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:14,IN2018_V06_174,1b,1b,St Helens,77,148.7634646,-41.22308984,Rock,260,3.909968388,NA,QT-2,2,33,NA,820.8,Other,No rubble or matrix
174_0264,0,0,0,0,0,0,0,0,0,NA,0,0,0,97.72727272727273,2.272727272727273,0,NA,16/12/2018 6:14,IN2018_V06_174,1b,1b,St Helens,77,148.7635048,-41.22300216,Rock,264,8.797114476,NA,QT-2,2,81,NA,819.9,Other,No rubble or matrix
174_0274,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0,NA,16/12/2018 6:15,IN2018_V06_174,1b,1b,St Helens,77,148.7636144,-41.22275977,cobble - boulder,274,2.064017816,17,QT,1,17,NA,828.08,Other,No rubble or matrix
174_0286,0,0,0,0,0,0,3.0303030303030303,0,0,30.303030303030305,0,0,0,36.36363636363637,30.303030303030305,0,NA,16/12/2018 6:16,IN2018_V06_174,1b,1b,St Helens,77,148.7637543,-41.22246772,Rock,286,6.585300322,49,QT,1,49,NA,836,Other,No rubble or matrix
174_0289,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:16,IN2018_V06_174,1b,1b,St Helens,77,148.7637867,-41.22240022,Rock,289,1.492294344,61,QT,1,61,NA,840.72,Other,No rubble or matrix
174_0310,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,16/12/2018 6:18,IN2018_V06_174,1b,1b,St Helens,77,148.7640121,-41.22191546,Pebble - gravel,310,6.09280109,29,QT,1,29,NA,855.3,Other,No rubble or matrix
174_0314,0,0,0,0,0,0,0,0,3.225806451612903,NA,0,0,6.451612903225806,54.83870967741935,35.483870967741936,0,NA,16/12/2018 6:18,IN2018_V06_174,1b,1b,St Helens,77,148.7640468,-41.22183227,Pebble - gravel,314,6.16341696,NA,QT-2,2,77,NA,858.02,Rubble,LowAb - no clumps
174_0322,0,0,0,0,0,0,0,14.285714285714286,0,85.71428571428571,0,0,0,0,0,0,NA,16/12/2018 6:19,IN2018_V06_174,1b,1b,St Helens,77,148.7641183,-41.22165537,Pebble - gravel,322,2.755065506,13,QT,1,13,NA,856.9,Rubble,MedAb
174_0334,0,0,0,0,0,0,0,5,0,10,0,0,0,85,0,0,NA,16/12/2018 6:20,IN2018_V06_174,1b,1b,St Helens,77,148.7642368,-41.22139026,Pebble - gravel,334,4.058451994,45,QT,1,45,NA,864.7,Rubble,Isolated fragments/ clumps
174_0337,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:20,IN2018_V06_174,1b,1b,St Helens,77,148.7642689,-41.22132935,Rock,337,3.486910125,69,QT,1,69,NA,867.1,Rubble,Isolated fragments/ clumps
174_0346,0,0,0,0,0,0,4,0,0,NA,0,0,8,88,0,0,NA,16/12/2018 6:21,IN2018_V06_174,1b,1b,St Helens,77,148.7644006,-41.22109975,Rock,346,4.920956932,5,QT,1,5,NA,870.4,Other,No rubble or matrix
174_0358,0,0,0,0,0,0,0,0,4.166666666666667,29.166666666666668,0,0,0,50,16.666666666666668,0,NA,16/12/2018 6:22,IN2018_V06_174,1b,1b,St Helens,77,148.76455,-41.22082311,Pebble - gravel,358,4.869529303,37,QT,1,37,NA,873,Other,No rubble or matrix
174_0370,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:23,IN2018_V06_174,1b,1b,St Helens,77,148.7646994,-41.22056796,Rock,370,1.755063245,21,QT,1,21,NA,884.54,Other,No rubble or matrix
174_0381,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,NA,16/12/2018 6:24,IN2018_V06_174,1b,1b,St Helens,77,148.7648437,-41.22033477,Pebble - gravel,381,1.641916765,NA,QT-2,2,53,NA,896.68,Rubble,MedAb
174_0384,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:24,IN2018_V06_174,1b,1b,St Helens,77,148.7648913,-41.22024982,Pebble - gravel,384,2.119673928,56,QT,1,56,NA,896.82,Other,No rubble or matrix
174_0406,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:26,IN2018_V06_174,1b,1b,St Helens,77,148.7651459,-41.21978532,Pebble - gravel,406,2.868324994,24,QT,1,24,NA,911.58,Other,No rubble or matrix
174_0408,0,0,0,0,0,0,0,14.285714285714286,0,57.142857142857146,0,0,0,28.571428571428573,0,0,NA,16/12/2018 6:26,IN2018_V06_174,1b,1b,St Helens,77,148.765169,-41.21974484,Pebble - gravel,408,1.351659687,72,QT,1,72,NA,912.1,Other,No rubble or matrix
174_0418,0,0,0,0,0,0,5.714285714285714,8.571428571428571,0,14.285714285714286,0,0,0,71.42857142857143,0,0,NA,16/12/2018 6:27,IN2018_V06_174,1b,1b,St Helens,77,148.7653034,-41.21954212,Pebble - gravel,418,7.087985055,8,QT,1,8,NA,915.16,Other,No rubble or matrix
174_0430,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:28,IN2018_V06_174,1b,1b,St Helens,77,148.7654993,-41.21931409,Pebble - gravel,430,6.155668648,40,QT,1,40,NA,921.14,Other,No rubble or matrix
174_0433,0,0,0,0,0,0,0,0,0,NA,0,0,33.333333333333336,66.66666666666667,0,0,NA,16/12/2018 6:29,IN2018_V06_174,1b,1b,St Helens,77,148.7655484,-41.21925928,Pebble - gravel,433,3.570176239,NA,QT-2,2,64,NA,926,Other,No rubble or matrix
174_0454,0,0,0,0,0,0,0,0,0,33.333333333333336,0,0,0,66.66666666666667,0,0,NA,16/12/2018 6:30,IN2018_V06_174,1b,1b,St Helens,77,148.7658554,-41.2188519,Pebble - gravel,454,1.251863364,32,QT,1,32,NA,938.46,Other,No rubble or matrix
174_0456,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:31,IN2018_V06_174,1b,1b,St Helens,77,148.7658788,-41.21881651,Pebble - gravel,456,1.376804197,80,QT,1,80,NA,939.74,Other,No rubble or matrix
174_0464,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,100,0,NA,16/12/2018 6:31,IN2018_V06_174,1b,1b,St Helens,77,148.765976,-41.21866647,Pebble - gravel,464,6.75153705,NA,QT-2,2,16,NA,942.4,Other,No rubble or matrix
174_0478,0,0,0,0,0,0,0,0,0,NA,0,0,46.666666666666664,53.333333333333336,0,0,NA,16/12/2018 6:32,IN2018_V06_174,1b,1b,St Helens,77,148.7661392,-41.21839979,Pebble - gravel,478,2.916775532,48,QT,1,48,NA,951.82,Other,No rubble or matrix
174_0481,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:33,IN2018_V06_174,1b,1b,St Helens,77,148.7661866,-41.21832554,Pebble - gravel,481,1.844210172,NA,QT-2,2,60,NA,953.14,Other,No rubble or matrix
174_0502,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,16/12/2018 6:34,IN2018_V06_174,1b,1b,St Helens,77,148.766411,-41.21794635,Pebble - gravel,502,6.663796333,28,QT,1,28,NA,963.14,Other,No rubble or matrix
174_0504,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:35,IN2018_V06_174,1b,1b,St Helens,77,148.7664314,-41.21791218,Pebble - gravel,504,1.477804923,76,QT,1,76,NA,969.4,Other,No rubble or matrix
174_0514,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,16/12/2018 6:36,IN2018_V06_174,1b,1b,St Helens,77,148.7665746,-41.21771396,Pebble - gravel,514,5.235493134,12,QT,1,12,NA,971.14,Other,No rubble or matrix
174_0524,0,0,0,0,0,0,0,0,0,30,0,0,0,70,0,0,NA,16/12/2018 6:37,IN2018_V06_174,1b,1b,St Helens,77,148.766718,-41.21748226,Pebble - gravel,524,1.964356418,NA,QT-2,2,44,NA,981,Other,No rubble or matrix
174_0528,0,0,0,0,0,0,0,0,0,NA,0,0,12.5,87.5,0,0,NA,16/12/2018 6:37,IN2018_V06_174,1b,1b,St Helens,77,148.7667629,-41.21740654,Pebble - gravel,528,1.692673857,68,QT,1,68,NA,980.5,Other,No rubble or matrix
174_0549,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:39,IN2018_V06_174,1b,1b,St Helens,77,148.7670201,-41.21700352,Pebble - gravel,549,6.16269702,NA,QT-2,2,36,NA,991.7,Other,No rubble or matrix
174_0562,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:40,IN2018_V06_174,1b,1b,St Helens,77,148.767127,-41.21675628,Pebble - gravel,562,9.7886448,20,QT,1,20,NA,994.06,Other,No rubble or matrix
174_0574,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:41,IN2018_V06_174,1b,1b,St Helens,77,148.7672336,-41.21652237,Pebble - gravel,574,4.451964961,52,QT,1,52,NA,999.68,Other,No rubble or matrix
174_0576,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:41,IN2018_V06_174,1b,1b,St Helens,77,148.7672512,-41.21648206,Pebble - gravel,576,5.131597682,58,QT,1,58,NA,1000.64,Other,No rubble or matrix
174_0598,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,100,0,NA,16/12/2018 6:43,IN2018_V06_174,1b,1b,St Helens,77,148.76744,-41.21601847,Sand - mud (<2mm),598,6.293570673,26,QT,1,26,NA,1012.2,Other,No rubble or matrix
174_0600,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,100,0,NA,16/12/2018 6:43,IN2018_V06_174,1b,1b,St Helens,77,148.7674549,-41.21597781,Sand - mud (<2mm),600,8.99520064,74,QT,1,74,NA,1006.38,Other,No rubble or matrix
174_0609,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,100,0,NA,16/12/2018 6:44,IN2018_V06_174,1b,1b,St Helens,77,148.7675034,-41.21581127,Sand - mud (<2mm),609,4.176803701,NA,QT-2,2,10,NA,1013.8,Other,No rubble or matrix
174_0622,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:45,IN2018_V06_174,1b,1b,St Helens,77,148.7675823,-41.21555345,Pebble - gravel,622,2.423190356,42,QT,1,42,NA,1015.82,Other,No rubble or matrix
174_0624,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:45,IN2018_V06_174,1b,1b,St Helens,77,148.7675951,-41.21551352,Pebble - gravel,624,9.543348171,66,QT,1,66,NA,1018.225,Other,No rubble or matrix
174_0645,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:47,IN2018_V06_174,1b,1b,St Helens,77,148.7676952,-41.21509622,Pebble - gravel,645,5.49902031,NA,QT-2,2,34,NA,1026.42,Other,No rubble or matrix
174_0648,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:47,IN2018_V06_174,1b,1b,St Helens,77,148.7677063,-41.21503679,Pebble - gravel,648,2.889003886,82,QT,1,82,NA,1029.58,Other,No rubble or matrix
174_0659,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:48,IN2018_V06_174,1b,1b,St Helens,77,148.7677366,-41.21483379,Pebble - gravel,659,3.98002101,NA,QT-2,2,18,NA,1033.1,Other,No rubble or matrix
174_0670,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:49,IN2018_V06_174,1b,1b,St Helens,77,148.7677586,-41.21460138,Pebble - gravel,670,4.726958661,50,QT,1,50,NA,1037.78,Other,No rubble or matrix
174_0674,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:49,IN2018_V06_174,1b,1b,St Helens,77,148.7677709,-41.21452507,Pebble - gravel,674,3.618482777,NA,QT-2,2,62,NA,1034.48,Other,No rubble or matrix
174_0690,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:51,IN2018_V06_174,1b,1b,St Helens,77,148.767836,-41.21421039,Pebble - gravel,690,2.511182178,158,QT-2,2,30,NA,1044.54,Other,No rubble or matrix
174_0707,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,100,0,NA,16/12/2018 6:52,IN2018_V06_174,1b,1b,St Helens,77,148.767894,-41.21386711,Pebble - gravel,707,2.86641153,NA,QT-2,2,14,NA,1051.92,Other,No rubble or matrix
174_0717,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,16/12/2018 6:53,IN2018_V06_174,1b,1b,St Helens,77,148.7679162,-41.21368231,Pebble - gravel,717,7.29810225,NA,QT-2,2,46,NA,1054.42,Other,No rubble or matrix
174_0720,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:53,IN2018_V06_174,1b,1b,St Helens,77,148.7679248,-41.21362203,Pebble - gravel,720,4.450931137,70,QT,1,70,NA,1055.06,Other,No rubble or matrix
174_0730,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:54,IN2018_V06_174,1b,1b,St Helens,77,148.7679374,-41.2134358,Pebble - gravel,730,4.513835927,6,QT,1,6,NA,1058.72,Other,No rubble or matrix
174_0741,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:55,IN2018_V06_174,1b,1b,St Helens,77,148.7679624,-41.21319176,Pebble - gravel,741,1.861955766,NA,QT-2,2,38,NA,1063.8,Other,No rubble or matrix
174_0754,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:56,IN2018_V06_174,1b,1b,St Helens,77,148.76799690000001,-41.212912,Pebble - gravel,754,2.586291158,22,QT,1,22,NA,1070.4,Other,No rubble or matrix
174_0766,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 6:57,IN2018_V06_174,1b,1b,St Helens,77,148.7680513,-41.2126513,Pebble - gravel,766,4.864049401,54,QT,1,54,NA,1072.5,Other,No rubble or matrix
176_0019,0,0,0,0,0,53.84615384615385,0,0,0,42.30769230769231,0,0,0,3.8461538461538463,0,0,NA,16/12/2018 9:35,IN2018_V06_176,1b,1b,St Helens,66,148.7599466,-41.23077623,Coral rubble,19,5.200575348,21,QT,1,21,NA,593.504,Rubble,MedAb
176_0030,0,0,0,0,0,100,0,0,0,NA,0,0,0,0,0,0,NA,16/12/2018 9:35,IN2018_V06_176,1b,1b,St Helens,66,148.7594322,-41.230738530000004,Coral rubble,30,3.043702434,5,QT,1,5,NA,596.7333333,Rubble,MedAb
176_0040,0,0,0,0,0,100,0,0,0,NA,0,0,0,0,0,0,NA,16/12/2018 9:36,IN2018_V06_176,1b,1b,St Helens,66,148.7589829,-41.2306948,Coral rubble,40,1.593555294,37,QT,1,37,NA,600.864,Rubble,HighAb - with other
176_0044,0,0,0,0,0,96.66666666666667,0,0,0,3.3333333333333335,0,0,0,0,0,0,NA,16/12/2018 9:37,IN2018_V06_176,1b,1b,St Helens,66,148.7587754,-41.23067648,Coral rubble,44,5.93917371,61,QT,1,61,NA,602.4666667,Rubble,HighAb - with other
176_0061,0,0,0,0,0,100,0,0,0,NA,0,0,0,0,0,0,NA,16/12/2018 9:38,IN2018_V06_176,1b,1b,St Helens,66,148.7580014,-41.2306025,Coral rubble,61,2.875266227,29,QT,1,29,NA,614.3466667,Rubble,HighAb - with other
176_0071,0,0,0,0,0,100,0,0,0,NA,0,0,0,0,0,0,NA,16/12/2018 9:39,IN2018_V06_176,1b,1b,St Helens,66,148.7574844,-41.23056689,Coral rubble,71,1.295988712,13,QT,1,13,NA,625.1466667,Rubble,HighAb - with other
176_0081,0,0,0,0,0,100,0,0,0,NA,0,0,0,0,0,0,NA,16/12/2018 9:40,IN2018_V06_176,1b,1b,St Helens,66,148.7570567,-41.23053392,Coral rubble,81,3.51600001,45,QT,1,45,NA,635.3657143,Rubble,HighAb - with other
176_0085,0,0,0,0,0,100,0,0,0,NA,0,0,0,0,0,0,NA,16/12/2018 9:40,IN2018_V06_176,1b,1b,St Helens,66,148.7568793,-41.23051675,Coral rubble,85,2.244042948,57,QT,1,57,NA,640.052,Rubble,HighAb - with other
176_0102,0,0,0,0,0,64.70588235294117,0,0,0,35.294117647058826,0,0,0,0,0,0,NA,16/12/2018 9:42,IN2018_V06_176,1b,1b,St Helens,66,148.7561726,-41.23045286,Coral rubble,102,3.382281454,25,QT,1,25,NA,655.2,Rubble,HighAb - with other
176_0112,0,0,0,0,0,71.42857142857143,0,22.857142857142858,0,5.714285714285714,0,0,0,0,0,0,NA,16/12/2018 9:42,IN2018_V06_176,1b,1b,St Helens,66,148.7557385,-41.23041676,Coral rubble,112,7.096933296,9,QT,1,9,NA,661.6825,Rubble,HighAb - with other
176_0122,0,0,0,0,0,96,0,0,0,NA,0,0,0,0,4,0,NA,16/12/2018 9:43,IN2018_V06_176,1b,1b,St Helens,66,148.7553087,-41.23037684,Coral rubble,122,5.010627064,NA,QT-2,2,41,NA,670.748,Rubble,HighAb - no other
176_0126,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,0,NA,16/12/2018 9:44,IN2018_V06_176,1b,1b,St Helens,66,148.7551384,-41.23036007,Coral rubble,126,4.088411208,65,QT,1,65,NA,673.26,Rubble,HighAb - with other
176_0133,0,0,0,0,0,95.65217391304348,0,0,0,4.3478260869565215,0,0,0,0,0,0,NA,16/12/2018 9:44,IN2018_V06_176,1b,1b,St Helens,66,148.7548198,-41.23032519,Coral rubble,133,4.536742381,1,QT,1,1,NA,680.0288889,Rubble,HighAb - with other
176_0143,0,0,0,0,0,94.44444444444444,0,0,0,5.555555555555555,0,0,0,0,0,0,NA,16/12/2018 9:45,IN2018_V06_176,1b,1b,St Helens,66,148.7543667,-41.23028174,Coral rubble,143,3.668879747,33,QT,1,33,NA,682.8777778,Rubble,HighAb - with other
176_0154,0,0,0,0,0,75,0,0,0,25,0,0,0,0,0,0,NA,16/12/2018 9:46,IN2018_V06_176,1b,1b,St Helens,66,148.7539331,-41.23023403,Coral rubble,154,3.129824495,NA,QT-2,2,17,NA,693.0625,Rubble,HighAb - with other
176_0164,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 9:47,IN2018_V06_176,1b,1b,St Helens,66,148.7535048,-41.23018932,Rock,164,3.314595284,49,QT,1,49,NA,684.692,Rubble,HighAb - with other
176_0168,0,0,0,0,0,100,0,0,0,NA,0,0,0,0,0,0,NA,16/12/2018 9:47,IN2018_V06_176,1b,1b,St Helens,66,148.7533497,-41.23017321,Coral rubble,168,2.502198804,55,QT,1,55,NA,693.1222222,Rubble,HighAb - with other
176_0184,0,0,0,0,0,0,0,0,0,NA,0,0,0,92.3076923076923,7.6923076923076925,0,NA,16/12/2018 9:49,IN2018_V06_176,1b,1b,St Helens,66,148.7526765,-41.23009302,Rock,184,2.660161,23,QT,1,23,NA,703.1775,Rubble,HighAb - with other
176_0195,0,0,0,0,0,96.42857142857143,0,0,0,3.5714285714285716,0,0,0,0,0,0,NA,16/12/2018 9:50,IN2018_V06_176,1b,1b,St Helens,66,148.7522123,-41.23002595,Coral rubble,195,5.572588161,7,QT,1,7,NA,711.3,Rubble,HighAb - with other
176_0205,0,0,0,0,0,0,0,23.880597014925375,0,NA,0,0,0,70.14925373134328,5.970149253731344,0,NA,16/12/2018 9:50,IN2018_V06_176,1b,1b,St Helens,66,148.7518075,-41.22997234,Rock,205,13.45888276,39,QT,1,39,NA,719.4285714,Rubble,MedAb
176_0208,0,0,0,0,0,33.333333333333336,0,0,0,NA,0,0,0,66.66666666666667,0,0,NA,16/12/2018 9:51,IN2018_V06_176,1b,1b,St Helens,66,148.7516881,-41.22995821,Rock,208,1.895338684,NA,QT-2,2,63,NA,724.0444444,Rubble,HighAb - with other
176_0226,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 9:52,IN2018_V06_176,1b,1b,St Helens,66,148.7510195,-41.22987996,Rock,226,8.316573519,31,QT,1,31,NA,737.905,Other,No rubble or matrix
176_0236,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 9:53,IN2018_V06_176,1b,1b,St Helens,66,148.7506573,-41.229827,Rock,236,5.16064815,15,QT,1,15,NA,745.4066667,Other,No rubble or matrix
176_0246,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 9:54,IN2018_V06_176,1b,1b,St Helens,66,148.750314,-41.22977564,Rock,246,1.975053594,47,QT,1,47,NA,754.58,Other,No rubble or matrix
176_0250,0,0,0,0,0,0,6.666666666666667,6.666666666666667,0,NA,0,0,0,86.66666666666667,0,0,NA,16/12/2018 9:54,IN2018_V06_176,1b,1b,St Helens,66,148.7501786,-41.22975222,Rock,250,3.085678692,59,QT,1,59,NA,757.44,Other,No rubble or matrix
176_0267,0,0,0,0,0,44.827586206896555,0,3.4482758620689653,0,24.137931034482758,0,0,0,27.586206896551722,0,0,NA,16/12/2018 9:56,IN2018_V06_176,1b,1b,St Helens,66,148.7495951,-41.22965028,Rock,267,5.763130025,27,QT,1,27,NA,767.2,Rubble,HighAb - with other
176_0287,0,0,0,0,0,31.11111111111111,2.2222222222222223,17.77777777777778,0,NA,0,0,0,48.888888888888886,0,0,NA,16/12/2018 9:57,IN2018_V06_176,1b,1b,St Helens,66,148.7489019,-41.22956313,Rock,287,8.930725819,43,QT,1,43,NA,790.75,Rubble,MedAb
176_0298,0,0,0,0,0,65.38461538461539,0,3.8461538461538463,3.8461538461538463,3.8461538461538463,0,0,0,23.076923076923077,0,0,NA,16/12/2018 9:58,IN2018_V06_176,1b,1b,St Helens,66,148.7485242,-41.22952835,Coral rubble,298,5.153826202,3,QT,1,3,NA,806.845,Rubble,HighAb - with other
176_0308,0,0,0,0,0,42.857142857142854,0,0,0,NA,0,0,0,50,7.142857142857143,0,NA,16/12/2018 9:59,IN2018_V06_176,1b,1b,St Helens,66,148.7481813,-41.22949189,Rock,308,2.795711073,35,QT,1,35,NA,809.725,Rubble,HighAb - with other
176_0318,0,0,0,0,0,0,0,0,28.571428571428573,NA,0,0,0,71.42857142857143,0,0,NA,16/12/2018 10:00,IN2018_V06_176,1b,1b,St Helens,66,148.7478609,-41.22945039,Rock,318,1.357094523,19,QT,1,19,NA,820.2444444,Rubble,HighAb - with other
176_0330,0,0,0,0,0,7.142857142857143,7.142857142857143,0,0,NA,0,0,0,85.71428571428571,0,0,NA,16/12/2018 10:01,IN2018_V06_176,1b,1b,St Helens,66,148.7475185,-41.22940198,Rock,330,2.726586933,NA,QT-2,2,51,NA,831.135,Rubble,HighAb - with other
176_0360,0,0,0,0,0,0,0,20,0,13.333333333333334,0,0,0,66.66666666666667,0,0,NA,16/12/2018 10:04,IN2018_V06_176,1b,1b,St Helens,66,148.746563,-41.22929819,cobble - boulder,360,3.005486846,6,QT,1,6,NA,863.3742857,Other,No rubble or matrix
176_0370,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,16/12/2018 10:05,IN2018_V06_176,1b,1b,St Helens,66,148.7462285,-41.22928324,Rock,370,1.860594209,38,QT,1,38,NA,871.85,Other,No rubble or matrix
176_0374,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,16/12/2018 10:05,IN2018_V06_176,1b,1b,St Helens,66,148.7460943,-41.22927333,Rock,374,5.282348369,62,QT,1,62,NA,874.8555556,Other,No rubble or matrix
